,player_name,balls_per_boundary,balls_faced,death_economy,balls_bowled,boundary_pct,economy,strike_rate,runs_scored,wickets_taken,average,dot_ball_pct,bowling_strike_rate
20,YS Chahal,,11.000000000000002,11.974110032362459,1140.0000000000002,9.08203125,56.58536585365853,13.043478260869565,26.22673434856176,98.98477157360406,14.551607445008461,48.292682926829265,57.73480662983425
21,CS Martin,,6.0,,95.0,9.08203125,26.34146341463415,34.12098298676749,24.703891708967852,66.15905245346869,37.39424703891709,48.78048780487805,61.04972375690608
22,KS Williamson,25.952380952380956,1222.0,100.0,94.0,38.671875,4.146341463414634,59.168241965973536,98.30795262267344,62.944162436548226,90.01692047377327,3.414634146341464,79.28176795580112
23,CJ Dala,,3.0,30.74433656957929,72.0,9.08203125,40.853658536585364,22.967863894139885,17.93570219966159,68.52791878172589,29.272419627749578,77.07317073170732,90.33149171270718
24,JC Archer,86.54761904761905,13.0,60.517799352750814,254.0,89.84375,61.951219512195124,87.42911153119093,40.609137055837564,78.00338409475465,68.8663282571912,81.46341463414633,53.31491712707182
25,RG Sharma,80.47619047619048,2129.9999999999995,65.85760517799353,36.99999999999999,90.625,7.804878048780488,77.31568998109641,100.0,19.4585448392555,81.04906937394247,3.6585365853658534,
26,MH Yardy,46.42857142857143,26.0,92.23300970873787,161.0,46.09375,90.2439024390244,6.049149338374291,47.54653130287648,68.52791878172589,23.011844331641285,61.46341463414634,68.23204419889503
27,LE Plunkett,32.142857142857146,27.0,86.08414239482201,304.0,48.046875,71.46341463414633,78.0718336483932,50.0,82.48730964467005,20.135363790186126,84.14634146341463,35.0828729281768
28,CT Tremlett,,0.0,45.79288025889968,23.0,,11.829268292682926,,6.768189509306261,48.984771573604064,6.768189509306261,31.463414634146343,85.49723756906077
29,JC Buttler,88.80952380952381,1388.0,,0.0,82.03125,,93.00567107750473,99.32318104906938,19.4585448392555,95.26226734348562,,
30,AD Russell,91.42857142857143,365.0,47.896440129449836,645.0,96.2890625,32.926829268292686,95.27410207939508,89.34010152284264,93.31641285956007,81.21827411167513,33.90243902439025,33.97790055248619
31,HR Walsh,7.142857142857142,38.0,79.28802588996764,381.0,72.265625,63.90243902439025,24.38563327032136,49.57698815566836,89.59390862944161,52.28426395939086,26.097560975609756,37.84530386740331
32,Nasum Ahmed,83.0952380952381,33.0,,306.0,63.0859375,21.70731707317073,93.57277882797732,50.0,87.90186125211505,46.78510998307953,86.58536585365853,78.1767955801105
33,Al-Amin Hossain,96.19047619047619,5.0,34.95145631067961,257.0,94.82421875,75.85365853658537,4.158790170132325,24.703891708967852,84.85617597292723,14.213197969543149,47.073170731707314,1.9337016574585635
34,V Shankar,81.9047619047619,77.0,24.59546925566343,96.0,89.6484375,36.34146341463415,83.36483931947069,66.15905245346869,66.15905245346869,84.4331641285956,72.1951219512195,77.07182320441989
35,KM Jadhav,39.285714285714285,31.0,,0.0,64.35546875,,48.20415879017013,47.54653130287648,19.4585448392555,64.3824027072758,,
36,DJ Willey,68.80952380952381,119.00000000000001,46.27831715210356,502.00000000000006,86.9140625,45.609756097560975,75.99243856332704,74.61928934010153,94.585448392555,88.3248730964467,75.85365853658537,70.99447513812154
37,DW Steyn,96.19047619047619,14.0,90.61488673139159,652.0,93.9453125,38.53658536585366,93.38374291115312,34.940778341793575,96.36209813874788,38.24027072758037,64.14634146341463,24.585635359116022
38,TG Southee,61.42857142857143,117.00000000000001,68.28478964401295,1590.0000000000002,80.078125,34.390243902439025,51.79584120982986,75.63451776649747,100.0,33.33333333333333,72.92682926829268,83.42541436464089
39,Umran Malik,,0.0,5.501618122977346,22.0,,3.1707317073170733,,6.768189509306261,48.984771573604064,6.768189509306261,15.121951219512194,88.12154696132598
40,SM Harwood,,0.0,66.99029126213593,70.0,,40.243902439024396,,6.768189509306261,58.967851099830796,6.768189509306261,53.170731707317074,29.55801104972376
41,CL White,66.66666666666666,525.0,90.93851132686083,35.0,64.84375,82.68292682926828,75.42533081285444,92.2165820642978,48.984771573604064,97.46192893401016,4.146341463414634,81.353591160221
42,KK Ahmed,,1.0,41.10032362459547,305.0,9.08203125,37.80487804878049,48.20415879017013,15.143824027072759,79.10321489001691,21.912013536379018,62.19512195121951,22.375690607734807
43,DR Tuffey,99.64285714285714,5.0,96.11650485436894,58.0,94.82421875,68.53658536585367,8.601134215500945,24.703891708967852,54.73773265651438,19.627749576988155,79.02439024390245,46.13259668508287
44,SV Samson,48.214285714285715,80.0,,0.0,46.2890625,,77.12665406427222,66.32825719120136,19.4585448392555,94.41624365482234,,
45,WB Rankin,,0.0,,22.0,,67.6829268292683,,6.768189509306261,42.04737732656515,6.768189509306261,98.17073170731707,31.906077348066297
46,Nazmul Islam,23.809523809523807,10.0,99.19093851132686,97.0,61.62109375,64.63414634146342,25.14177693761815,28.08798646362098,58.967851099830796,45.769881556683586,58.292682926829265,18.50828729281768
47,Aftab Ahmed,34.76190476190476,118.0,,2.0,91.40625,0.4878048780487805,32.136105860113425,73.01184433164129,19.4585448392555,56.852791878172596,1.097560975609756,
48,Ravi Bishnoi,,2.0,80.2588996763754,158.0,9.08203125,84.14634146341463,48.20415879017013,17.93570219966159,78.00338409475465,29.272419627749578,97.07317073170731,78.72928176795581
49,SE Marsh,14.761904761904763,187.00000000000003,,0.0,35.9375,,40.07561436672968,77.49576988155668,19.4585448392555,66.49746192893402,,
50,DJM Short,25.71428571428571,325.0,7.443365695792881,41.0,38.28125,49.75609756097561,46.31379962192816,85.44839255499154,48.984771573604064,72.08121827411168,30.73170731707317,64.9171270718232
51,CH Morris,46.19047619047619,74.00000000000001,41.42394822006473,331.00000000000006,99.21875,35.609756097560975,20.03780718336484,61.75972927241963,87.3942470389171,30.456852791878177,62.68292682926829,56.9060773480663
52,JW Wilson,50.11904761904762,14.0,,22.0,40.625,7.317073170731707,74.10207939508507,39.76311336717428,19.4585448392555,70.55837563451777,8.536585365853659,
53,AR Adams,50.11904761904762,7.0,15.210355987055015,46.0,61.62109375,41.829268292682926,48.20415879017013,28.08798646362098,42.04737732656515,45.769881556683586,42.4390243902439,4.281767955801105
54,Shahadat Hossain,,7.0,65.85760517799353,47.0,9.08203125,36.09756097560975,10.396975425330812,24.703891708967852,42.04737732656515,22.84263959390863,88.53658536585365,48.75690607734807
55,NT Broom,53.095238095238095,41.0,,0.0,80.859375,,39.31947069943289,54.39932318104906,19.4585448392555,44.83925549915397,,
56,R Shepherd,64.76190476190476,100.0,23.624595469255663,236.0,83.0078125,20.73170731707317,84.49905482041588,73.01184433164129,80.71065989847716,91.87817258883248,36.58536585365854,60.773480662983424
57,KD Karthik,78.0952380952381,420.0,,0.0,83.7890625,,81.28544423440454,89.59390862944161,19.4585448392555,80.8798646362098,,
58,J Lewis,,5.0,11.326860841423949,41.0,9.08203125,20.243902439024392,7.561436672967864,15.143824027072759,62.944162436548226,21.912013536379018,35.853658536585364,60.22099447513812
59,Mehedi Hasan Miraz,4.523809523809524,98.0,,171.0,28.515625,43.90243902439025,36.86200378071834,68.52791878172589,54.73773265651438,48.90016920473773,23.414634146341466,0.2762430939226519
60,HG Kuhn,,14.0,,0.0,9.08203125,,13.610586011342155,30.287648054145517,19.4585448392555,37.055837563451774,,
61,JL Denly,56.904761904761905,77.0,19.902912621359224,42.0,47.265625,64.39024390243902,72.96786389413988,61.92893401015228,54.73773265651438,66.83587140439933,9.512195121951219,70.1657458563536
62,SE Bond,65.95238095238095,11.0,52.75080906148867,208.0,22.65625,58.536585365853654,50.4725897920605,37.56345177664975,80.71065989847716,25.549915397631136,81.21951219512195,62.98342541436463
63,PP Ojha,,0.0,,42.0,,80.60975609756098,,6.768189509306261,62.944162436548226,6.768189509306261,28.17073170731707,95.99447513812154
64,HC Brook,58.80952380952381,69.0,,0.0,59.5703125,,68.24196597353497,63.113367174280874,19.4585448392555,56.51438240270728,,
65,MS Sinclair,,5.0,,0.0,,,1.7013232514177694,6.768189509306261,19.4585448392555,6.768189509306261,,
66,CH Gayle,69.04761904761905,1234.0,84.46601941747572,314.0,91.9921875,93.41463414634147,63.13799621928167,98.98477157360406,84.26395939086294,67.00507614213198,70.73170731707317,46.408839779005525
67,C Munro,72.38095238095238,878.0000000000001,,60.00000000000001,77.734375,60.48780487804878,75.61436672967864,97.80033840947546,52.45346869712352,92.2165820642978,20.975609756097562,11.602209944751381
68,RK Kleinveldt,,3.0,58.89967637540453,98.0,9.08203125,76.34146341463415,48.20415879017013,20.21996615905245,68.52791878172589,15.313028764805415,85.60975609756098,56.353591160220994
69,TD Astle,,0.0,,30.0,,36.70731707317073,,6.768189509306261,58.967851099830796,6.768189509306261,70.1219512195122,97.65193370165746
70,MM Sharma,,5.0,26.537216828478964,81.0,,29.024390243902438,1.7013232514177694,6.768189509306261,48.984771573604064,6.768189509306261,30.121951219512194,16.574585635359114
71,Anamul Haque,55.952380952380956,115.0,,0.0,59.765625,,59.54631379962193,71.06598984771574,19.4585448392555,54.145516074450086,,
72,D Ganga,39.285714285714285,31.0,,0.0,86.1328125,,35.06616257088847,45.5160744500846,19.4585448392555,83.75634517766497,,
73,Afif Hossain,11.190476190476192,322.0,55.33980582524271,60.0,31.4453125,27.31707317073171,54.82041587901701,83.75634517766497,58.967851099830796,67.34348561759728,21.951219512195124,98.06629834254143
74,AR Patel,67.85714285714286,98.00000000000001,64.07766990291263,443.00000000000006,70.1171875,59.02439024390244,73.34593572778829,70.38917089678512,91.45516074450084,61.42131979695431,75.36585365853658,69.33701657458563
75,Yasir Ali Chowdhury,27.976190476190478,19.0,,0.0,61.62109375,,27.22117202268431,36.29441624365482,19.4585448392555,38.83248730964467,,
76,BJ Rohrer,8.80952380952381,14.0,,0.0,35.546875,,61.247637051039696,38.49407783417936,19.4585448392555,66.07445008460236,,
77,CK Langeveldt,,8.000000000000002,69.90291262135922,144.00000000000003,9.08203125,28.780487804878046,22.495274102079396,23.181049069373945,76.14213197969542,27.918781725888326,62.4390243902439,72.09944751381215
78,RE Levi,89.76190476190476,113.0,,0.0,96.484375,,90.92627599243856,75.97292724196278,19.4585448392555,73.9424703891709,,
79,KV Sharma,,0.0,10.517799352750808,23.0,,74.39024390243902,,6.768189509306261,42.04737732656515,6.768189509306261,66.34146341463415,26.10497237569061
80,KAJ Roach,,2.0,34.627831715210355,158.0,9.08203125,43.65853658536585,89.03591682419659,20.21996615905245,73.85786802030458,18.104906937394247,85.85365853658537,24.30939226519337
81,OC McCoy,53.57142857142857,46.0,41.74757281553398,406.0,79.296875,33.41463414634146,36.48393194706994,51.52284263959391,94.83925549915398,54.653130287648054,68.29268292682927,76.51933701657458
82,RA Jadeja,33.33333333333333,277.0,98.70550161812298,811.0,39.453125,52.19512195121951,68.99810964083176,82.57191201353638,95.76988155668359,89.00169204737732,54.390243902439025,6.353591160220995
83,KA Pollard,41.19047619047619,851.0,74.4336569579288,546.0,50.1953125,71.70731707317073,66.72967863894141,96.1082910321489,91.79357021996616,96.61590524534687,31.21951219512195,13.535911602209943
84,JD Ryder,92.38095238095238,221.00000000000003,91.9093851132686,54.00000000000001,87.3046875,97.5609756097561,96.78638941398866,81.38747884940778,52.45346869712352,83.58714043993231,80.1219512195122,8.011049723756907
85,BA Stokes,4.761904761904762,323.0,22.330097087378643,463.0,28.3203125,62.4390243902439,61.43667296786389,86.97123519458545,88.66328257191202,63.45177664974619,32.4390243902439,34.806629834254146
86,S Dube,64.04761904761904,81.0,8.89967637540453,126.0,82.421875,13.902439024390246,65.78449905482042,67.17428087986464,66.15905245346869,57.360406091370564,16.34146341463415,47.790055248618785
87,BA Parchment,96.19047619047619,6.0,,0.0,99.8046875,,94.1398865784499,31.302876480541453,19.4585448392555,51.69204737732657,,
88,AB de Villiers,77.38095238095238,927.0,,0.0,68.5546875,,90.54820415879017,96.36209813874788,19.4585448392555,95.60067681895093,,
89,JW Dernbach,51.42857142857142,19.0,20.388349514563107,536.0,62.5,16.82926829268293,41.39886578449906,43.31641285956007,95.26226734348562,33.079526226734345,48.048780487804876,12.154696132596685
90,C Jonker,92.85714285714286,25.0,,0.0,78.90625,,97.92060491493385,54.73773265651438,19.4585448392555,96.78510998307954,,
91,TA Blundell,10.238095238095237,72.0,,0.0,31.640625,,29.489603024574667,57.61421319796954,19.4585448392555,60.575296108291035,,
92,CJ Anderson,67.38095238095238,209.00000000000003,56.957928802588995,260.00000000000006,74.4140625,77.3170731707317,92.24952741020795,80.37225042301185,77.49576988155668,92.55499153976311,52.6829268292683,41.988950276243095
93,SJ Harmison,,0.0,,15.0,,95.60975609756098,,6.768189509306261,42.04737732656515,6.768189509306261,98.78048780487805,64.3646408839779
94,ND McKenzie,,8.0,,0.0,9.08203125,,37.61814744801512,28.08798646362098,19.4585448392555,45.769881556683586,,
95,DA Miller,65.0,890.0,,0.0,73.046875,,92.06049149338375,97.12351945854483,19.4585448392555,98.30795262267344,,
96,RP Meredith,,0.0,1.2944983818770228,110.0,,23.170731707317074,,6.768189509306261,70.47377326565145,6.768189509306261,73.53658536585365,71.8232044198895
97,JL Ontong,85.71428571428571,110.0,,24.0,87.6953125,2.682926829268293,87.71266540642722,74.45008460236888,42.04737732656515,73.09644670050761,2.682926829268293,81.353591160221
98,Ziaur Rahman,93.33333333333333,33.0,13.592233009708737,63.0,25.78125,10.731707317073171,35.72778827977316,46.53130287648054,54.73773265651438,39.25549915397631,5.609756097560976,40.607734806629836
99,R McLaren,,13.0,77.99352750809061,185.0,9.08203125,23.414634146341466,9.073724007561438,30.287648054145517,83.50253807106598,23.181049069373945,46.82926829268293,27.348066298342545
100,JN Mohammed,,5.0,,0.0,9.08203125,,19.092627599243855,20.21996615905245,19.4585448392555,32.14890016920474,,
101,Arshdeep Singh,,4.0,70.22653721682848,266.0,9.08203125,53.41463414634147,69.84877126654064,24.703891708967852,89.59390862944161,40.35532994923858,83.04878048780488,87.01657458563537
102,JDP Oram,85.23809523809524,229.00000000000003,50.48543689320388,290.00000000000006,60.7421875,31.463414634146343,89.413988657845,83.41793570219966,71.65820642978004,80.20304568527918,78.78048780487805,9.94475138121547
103,DL Vettori,4.285714285714286,65.00000000000001,96.76375404530745,453.00000000000006,26.953125,68.78048780487805,38.37429111531191,60.74450084602368,90.27072758037224,27.072758037225043,45.1219512195122,1.6574585635359116
104,CJ Ferguson,17.61904761904762,11.0,,0.0,49.4140625,,26.748582230623818,29.272419627749578,19.4585448392555,36.12521150592217,,
105,RJ Gleeson,,4.0,86.73139158576052,89.0,9.08203125,40.853658536585364,15.122873345935728,17.93570219966159,70.47377326565145,24.196277495769884,70.1219512195122,86.74033149171271
106,CV Varun,,0.0,,23.0,,88.78048780487805,,6.768189509306261,19.4585448392555,6.768189509306261,51.09756097560976,
107,GJ Hopkins,82.61904761904762,56.0,,0.0,66.2109375,,91.11531190926276,62.605752961082906,19.4585448392555,70.05076142131979,,
108,M Vijay,86.54761904761905,38.0,,0.0,92.578125,,50.2835538752363,44.41624365482234,19.4585448392555,58.03722504230119,,
109,MS Wade,75.47619047619048,636.0000000000001,,0.0,69.53125,,86.95652173913044,93.23181049069373,19.4585448392555,94.24703891708968,,
110,SC Meaker,,0.0,12.944983818770226,45.0,,30.975609756097562,,6.768189509306261,54.73773265651438,6.768189509306261,55.60975609756098,64.3646408839779
111,DAJ Bracewell,98.57142857142858,65.0,31.715210355987054,218.0,20.3125,60.731707317073166,23.440453686200378,62.605752961082906,80.71065989847716,38.578680203045685,29.51219512195122,98.61878453038673
112,A Symonds,71.9047619047619,158.0,20.711974110032365,155.0,50.5859375,25.365853658536587,95.08506616257088,81.55668358714044,72.7580372250423,100.0,11.219512195121952,5.248618784530387
113,Shamsur Rahman,99.64285714285714,3.0,,0.0,99.8046875,,7.561436672967864,22.25042301184433,19.4585448392555,19.120135363790187,,
114,H Davids,78.69047619047619,105.0,,0.0,77.5390625,,80.52930056710775,73.26565143824027,19.4585448392555,96.44670050761421,,
115,M Jansen,30.238095238095237,18.0,,23.0,97.0703125,25.853658536585368,22.967863894139885,33.92554991539763,42.04737732656515,55.752961082910325,66.34146341463415,26.10497237569061
116,DJ Bravo,34.523809523809526,595.0,87.37864077669903,930.0,56.0546875,70.0,60.86956521739131,92.04737732656514,98.64636209813875,63.95939086294417,31.951219512195124,59.94475138121547
117,YK Pathan,27.61904761904762,109.0,40.45307443365696,195.0,52.734375,47.3170731707317,56.52173913043478,73.60406091370558,70.47377326565145,26.903553299492383,44.87804878048781,41.43646408839779
118,DJ Hooda,57.85714285714286,84.0,98.05825242718447,35.0,55.859375,99.26829268292683,77.7882797731569,69.03553299492386,58.967851099830796,78.84940778341793,95.73170731707317,94.88950276243095
119,MK Tiwary,,17.0,,0.0,9.08203125,,37.61814744801512,37.56345177664975,19.4585448392555,62.69035532994924,,
120,KA Maharaj,58.0952380952381,53.0,53.398058252427184,337.0,83.59375,62.19512195121951,45.93572778827977,57.61421319796954,82.48730964467005,68.02030456852792,45.36585365853659,37.569060773480665
121,WW Hinds,5.952380952380952,34.0,,0.0,32.2265625,,24.95274102079395,45.26226734348562,19.4585448392555,43.65482233502538,,
122,XJ Doherty,30.238095238095237,9.0,36.407766990291265,137.0,30.56640625,48.292682926829265,78.92249527410208,33.92554991539763,66.15905245346869,25.888324873096447,49.146341463414636,51.38121546961326
123,JA Morkel,44.761904761904766,351.00000000000006,16.828478964401295,436.00000000000006,54.6875,98.78048780487805,90.73724007561437,88.15566835871405,90.27072758037224,26.22673434856176,94.6341463414634,91.16022099447514
124,TS Mills,23.809523809523807,12.0,33.33333333333333,214.0,91.11328125,16.097560975609756,31.190926275992435,29.272419627749578,79.10321489001691,46.78510998307953,29.024390243902438,27.624309392265197
125,JAH Marshall,71.30952380952381,11.0,,0.0,71.6796875,,64.55576559546313,34.940778341793575,19.4585448392555,58.71404399323181,,
126,MC Henriques,25.476190476190474,237.00000000000003,45.79288025889968,76.00000000000001,43.359375,96.09756097560975,58.22306238185255,81.89509306260575,67.59729272419628,64.63620981387479,45.609756097560975,91.4364640883978
127,TD Paine,41.66666666666667,28.0,,0.0,67.1875,,60.30245746691871,51.52284263959391,19.4585448392555,69.37394247038917,,
128,R Vinay Kumar,,4.0,87.05501618122977,122.0,9.08203125,86.34146341463415,15.122873345935728,17.93570219966159,66.15905245346869,15.059221658206429,62.926829268292686,93.0939226519337
129,Mahmudullah,31.666666666666664,942.0,5.177993527508091,276.0,60.15625,1.707317073170732,43.85633270321361,95.09306260575296,76.73434856175973,62.2673434856176,3.1707317073170733,9.668508287292818
130,JS Patel,30.238095238095237,14.0,98.38187702265373,165.0,25.5859375,31.21951219512195,43.10018903591683,30.287648054145517,82.48730964467005,39.08629441624365,18.048780487804876,87.29281767955801
131,MS Dhoni,35.23809523809524,1015.0,,0.0,50.9765625,,61.05860113421549,96.61590524534687,19.4585448392555,95.43147208121827,,
132,OA Shah,29.28571428571429,248.0,,0.0,51.953125,,51.98487712665406,82.23350253807106,19.4585448392555,74.78849407783417,,
133,ME Trescothick,42.023809523809526,38.0,,0.0,47.4609375,,56.805293005671075,52.70727580372251,19.4585448392555,93.90862944162437,,
134,MJ Santner,10.714285714285714,227.0,25.88996763754045,1027.0,34.765625,86.82926829268293,45.746691871455575,80.20304568527918,99.15397631133672,55.32994923857868,74.39024390243902,63.812154696132595
135,L Ngidi,,20.0,33.00970873786408,452.0,9.08203125,32.4390243902439,10.964083175803403,26.73434856175973,97.12351945854483,37.90186125211506,74.63414634146342,92.5414364640884
136,P Mustard,88.21428571428571,38.0,,0.0,89.2578125,,91.77693761814744,58.967851099830796,19.4585448392555,87.1404399323181,,
137,JJ Bumrah,13.333333333333334,14.0,38.83495145631068,813.0,49.4140625,49.51219512195122,19.659735349716446,29.272419627749578,98.30795262267344,13.536379018612521,47.3170731707317,52.48618784530387
138,Mosaddek Hossain,25.238095238095237,101.0,1.9417475728155338,117.0,45.3125,60.0,53.875236294896034,65.31302876480541,54.73773265651438,53.97631133671743,35.36585365853659,2.209944751381215
139,Mohammad Mithun,22.142857142857142,83.0,,0.0,22.0703125,,21.73913043478261,60.06768189509306,19.4585448392555,39.424703891708965,,
140,L Balaji,,0.0,40.1294498381877,51.0,,31.951219512195124,,6.768189509306261,58.967851099830796,6.768189509306261,42.4390243902439,75.96685082872928
141,NJ Maddinson,98.80952380952381,22.0,,0.0,25.1953125,,32.70321361058601,51.52284263959391,19.4585448392555,45.769881556683586,,
142,LJ Wright,43.333333333333336,385.0,38.51132686084142,254.0,81.4453125,10.0,35.53875236294896,88.3248730964467,82.48730964467005,47.54653130287648,14.146341463414632,91.71270718232044
143,AM Phangiso,,10.000000000000002,37.54045307443366,260.00000000000006,9.08203125,85.85365853658537,29.111531190926275,27.241962774957702,83.07952622673434,15.5668358714044,19.75609756097561,65.74585635359117
144,H Klaasen,63.57142857142857,277.0,,6.0,71.2890625,5.731707317073171,86.38941398865785,85.78680203045685,19.4585448392555,86.12521150592217,42.4390243902439,
145,Mohammad Saifuddin,20.952380952380953,124.0,47.57281553398058,247.0,21.875,41.21951219512195,20.415879017013232,69.79695431472082,79.10321489001691,37.22504230118444,72.4390243902439,76.24309392265194
146,S Mahmood,6.428571428571428,23.0,16.181229773462782,113.0,32.6171875,19.75609756097561,30.245746691871457,40.609137055837564,54.73773265651438,42.8087986463621,46.09756097560976,42.5414364640884
147,SM Katich,91.9047619047619,48.0,,0.0,90.234375,,93.19470699432893,60.49069373942471,19.4585448392555,93.06260575296108,,
148,L Sipamla,,0.0,6.796116504854369,16.0,,2.4390243902439024,,6.768189509306261,19.4585448392555,6.768189509306261,4.7560975609756095,
149,AK Kitchen,84.16666666666667,13.0,,30.0,62.890625,56.34146341463414,99.4328922495274,43.31641285956007,42.04737732656515,52.45346869712352,90.73170731707317,19.88950276243094
150,A Shahzad,,3.0,28.155339805825243,42.0,,56.09756097560976,1.7013232514177694,6.768189509306261,42.04737732656515,6.768189509306261,61.829268292682926,6.077348066298343
151,DR Sams,68.0952380952381,47.0,43.689320388349515,135.0,68.9453125,20.48780487804878,89.60302457466919,63.45177664974619,70.47377326565145,89.84771573604061,44.63414634146341,51.93370165745856
152,D Bishoo,1.6666666666666667,25.0,62.45954692556634,91.0,33.7890625,68.29268292682927,12.287334593572778,32.82571912013537,58.967851099830796,51.18443316412859,46.58536585365854,34.530386740331494
153,CAK Walton,46.904761904761905,49.0,,0.0,72.65625,,41.58790170132325,54.39932318104906,19.4585448392555,50.42301184433165,,
154,LS Livingstone,52.61904761904762,161.0,,176.0,64.6484375,24.390243902439025,71.64461247637051,77.32656514382403,75.29610829103216,63.113367174280874,44.390243902439025,34.25414364640884
155,I Sharma,,6.0,43.36569579288026,135.0,9.08203125,9.512195121951219,15.122873345935728,20.21996615905245,54.73773265651438,15.313028764805415,10.24390243902439,8.287292817679557
156,WD Parnell,6.190476190476191,145.0,39.80582524271845,647.0,39.0625,54.87804878048781,51.22873345935728,72.7580372250423,95.26226734348562,79.52622673434855,83.65853658536585,17.403314917127073
157,AN Cook,76.42857142857142,55.0,,0.0,78.3203125,,66.91871455576559,59.22165820642979,19.4585448392555,70.21996615905245,,
158,JM Anderson,,2.0,61.81229773462783,348.0,9.08203125,73.17073170731707,3.780718336483932,15.143824027072759,82.48730964467005,14.720812182741117,61.21951219512195,9.116022099447514
159,CD McMillan,73.33333333333333,108.0,,0.0,73.4375,,96.21928166351607,75.80372250423012,19.4585448392555,98.81556683587141,,
160,A Nehra,,9.0,46.92556634304207,370.0,,57.80487804878048,1.7013232514177694,6.768189509306261,88.66328257191202,6.768189509306261,60.731707317073166,15.745856353591158
161,ST Finn,23.809523809523807,16.000000000000004,48.22006472491909,344.00000000000006,21.2890625,50.24390243902439,33.364839319470704,35.6175972927242,89.17089678510999,16.243654822335024,58.78048780487804,5.524861878453039
162,JR Hopes,10.476190476190476,63.0,5.825242718446602,201.0,27.9296875,63.170731707317074,71.45557655954632,60.49069373942471,75.29610829103216,80.5414551607445,32.19512195121951,37.29281767955801
163,B Geeves,,0.0,1.9417475728155338,20.0,,22.317073170731707,,6.768189509306261,48.984771573604064,6.768189509306261,51.09756097560976,90.88397790055248
164,GF Linde,11.428571428571429,43.0,,166.0,42.7734375,70.48780487804878,26.18147448015123,55.24534686971235,70.47377326565145,36.88663282571912,68.78048780487805,50.82872928176796
165,BJ Diamanti,,0.0,,11.0,,19.26829268292683,,6.768189509306261,19.4585448392555,6.768189509306261,8.536585365853659,
166,MG Bracewell,50.11904761904762,7.0,,84.0,61.62109375,92.92682926829269,48.20415879017013,28.08798646362098,70.47377326565145,45.769881556683586,89.8780487804878,89.77900552486187
167,SI Mahmood,,1.0,75.08090614886731,42.0,9.08203125,7.073170731707316,48.20415879017013,15.143824027072759,48.984771573604064,24.196277495769884,33.170731707317074,35.773480662983424
168,JJ van der Wath,15.0,40.0,68.93203883495146,163.0,34.5703125,63.65853658536585,43.667296786389414,53.63790186125211,72.7580372250423,55.16074450084603,53.41463414634147,51.10497237569061
169,GD McGrath,,12.0,48.86731391585761,48.0,9.08203125,29.268292682926827,11.531190926275993,24.703891708967852,62.944162436548226,40.35532994923858,33.170731707317074,91.9889502762431
170,DE Bernard,,1.0,99.19093851132686,22.0,9.08203125,95.85365853658536,48.20415879017013,15.143824027072759,42.04737732656515,24.196277495769884,98.17073170731707,31.906077348066297
171,DP Nannes,,0.0,78.31715210355988,156.0,,78.29268292682927,,6.768189509306261,79.10321489001691,6.768189509306261,91.21951219512195,86.46408839779005
172,A Khan,,4.0,55.33980582524271,24.0,9.08203125,55.365853658536594,15.122873345935728,17.93570219966159,48.984771573604064,29.272419627749578,77.07317073170732,81.353591160221
173,AU Rashid,21.428571428571427,98.00000000000001,44.66019417475729,1261.0000000000002,36.1328125,69.26829268292683,40.26465028355388,61.16751269035533,99.49238578680203,41.455160744500844,34.146341463414636,33.42541436464088
174,HH Dippenaar,,5.0,,0.0,9.08203125,,7.561436672967864,15.143824027072759,19.4585448392555,24.196277495769884,,
175,Joginder Sharma,,0.0,37.54045307443366,64.0,,14.878048780487804,,6.768189509306261,48.984771573604064,6.768189509306261,22.682926829268293,10.220994475138122
176,SP Narine,52.38095238095239,47.00000000000001,77.02265372168284,564.0000000000001,19.921875,92.4390243902439,11.342155009451796,50.42301184433165,92.2165820642978,30.287648054145517,67.8048780487805,7.734806629834254
177,MG Johnson,31.19047619047619,35.00000000000001,14.239482200647249,373.00000000000006,18.75,47.5609756097561,20.982986767485823,49.23857868020304,93.90862944162437,31.1336717428088,94.8780487804878,27.071823204419886
178,ACL Richards,5.357142857142857,17.0,,0.0,37.3046875,,18.147448015122876,31.302876480541453,19.4585448392555,51.69204737732657,,
179,BM Tickner,,18.0,66.34304207119742,125.0,9.08203125,72.92682926829268,11.909262759924385,31.302876480541453,62.944162436548226,38.40947546531303,34.63414634146341,42.26519337016575
180,DO Christian,,2.0,,0.0,,,1.7013232514177694,6.768189509306261,19.4585448392555,6.768189509306261,,
181,PD Salt,88.21428571428571,38.0,,0.0,83.203125,,96.59735349716446,60.06768189509306,19.4585448392555,68.44331641285956,,
182,Junaid Siddique,85.47619047619047,30.0,,0.0,84.9609375,,94.7069943289225,55.24534686971235,19.4585448392555,76.98815566835871,,
183,BM Wheeler,62.26190476190476,8.0,0.3236245954692557,104.0,23.2421875,1.951219512195122,17.296786389413988,28.08798646362098,62.944162436548226,26.73434856175973,16.097560975609756,54.28176795580111
184,Kuldeep Yadav,97.61904761904762,22.0,17.15210355987055,311.0,98.828125,99.02439024390245,100.0,41.20135363790186,90.77834179357022,16.07445008460237,99.26829268292683,96.40883977900553
185,MR Gillespie,,30.0,44.983818770226534,138.0,9.08203125,87.3170731707317,19.092627599243855,39.76311336717428,68.52791878172589,21.912013536379018,91.70731707317074,57.182320441988956
