,player_name,balls_per_boundary,balls_faced,death_economy,balls_bowled,boundary_pct,economy,strike_rate,runs_scored,wickets_taken,average,dot_ball_pct,bowling_strike_rate
184,Kuldeep Yadav,2.8181818181818183,22.0,15.33,311.0,93.18181818181819,3.565040504050405,370.54545454545456,20.0,26.0,0.05040504050405042,64.37623762376238,8.399279927992799
185,MR Gillespie,,30.0,11.17,138.0,0.0,6.43,60.0,18.0,7.0,0.9,49.6,16.29
186,SD Parry,,0.0,,36.0,,8.17,,0.0,0.0,0.0,22.0,
187,MJ Prior,9.675,91.0,,0.0,41.833333333333336,,101.9,106.0,0.0,11.4,,
188,TR Birt,10.000000000000002,32.0,,0.0,59.09502262443439,,84.7,30.0,0.0,16.6,,
189,GH Bodi,,28.0,,0.0,0.0,,28.999999999999996,8.0,0.0,8.0,,
190,PG Fulton,6.61078140454995,82.00000000000001,,0.0,80.40366117946894,,63.790297902979034,57.00000000000001,0.0,8.230942309423096,,
191,G Gambhir,7.716038884526777,564.0000000000001,,0.0,52.400669198690984,,102.71253712537127,606.0000000000001,0.0,30.982809828098283,,
192,RJ Harris,,1.0,11.25,70.0,0.0,8.14,200.0,2.0,4.0,2.0,40.0,17.5
193,SM Boland,,0.0,14.0,41.0,,9.51,,0.0,0.0,0.0,27.0,
194,ML Lewis,,0.0,7.6,44.0,,6.82,,0.0,4.0,0.0,41.0,11.0
195,GHS Garton,,4.0,19.0,24.0,0.0,14.25,50.0,2.0,1.0,2.0,28.999999999999996,24.0
196,Munim Shahriar,,3.0,,0.0,0.0,,67.0,2.0,0.0,2.0,,
197,JA Duffy,,5.0,3.65,53.0,0.0,4.87,60.0,3.0,1.0,3.0,51.0,53.0
198,Hasan Mahmud,,3.0,8.33,71.0,0.0,9.3,33.0,1.0,5.0,1.0,38.0,14.2
199,HK Bennett,,2.0,7.308000000000001,210.0,0.0,7.955,50.0,1.0,10.0,0.1,32.6,20.375
